AuthorID	Name	Gender	DoB	DoD	OccupID	ReligionID	PoliticsID	NationID	Notes
943	"Gascoigne, George (1534&#47;5- - 1577)"	Male			2	0	0	2	ODNB: author and soldier.
944	"Fleming, Abraham (c. 1552-1607)"	Male			10	2	0	2	"ODNB: author, literary editor, and Church of England clergyman."
945	"Calvin, John (1509-1564); Timme, Thomas (fl. 1577)"	Male			0	0	0	0	
946	"Montaigne, Michel Eyquem seigneur de (1533-1592)"	Male			10	1	0	3	
947	"Guazzo, Stefano (1530-1593); Pettie, George, trans. (1548-1589)"	Male			0	0	0	0	
948	"Watson, Thomas (1555&#47;6-1592)"	Male			2	0	0	2	ODNB: poet and translator
949	"La Primaudaye, Pierre de (b. ca. 1545); Thomas Bowes (fl. 1586)"	Male			0	0	0	0	
950	"Spenser, Edmund (1552-1599)"	Male			2	2	0	2	ODNB: poet and administrator. 
951	"Bacon, Sir Francis, Lord Verulam (1561-1626)"	Male			5	28	0	2	"ODNB: lord chancellor, politician, and philosopher. Sympathetic to puritanism. ""He strongly criticized the Catholics both within and without England and gave support for the puritan cause."" "
952	"Davies, Sir John (bap. 1569, d. 1626)"	Male			2	2	0	10	"ODNB: lawyer and poet. A Welshman. ""Davies was a strong advocate of the expulsion of Catholic priests from Ireland and the firm establishment of the protestant religion."" Campaigns to reduce Ireland to protestant conformity."
953	"Nashe, Thomas (bap. 1567, d. c. 1601)"	Male			10	0	0	2	ODNB: writer.
954	"Churchyard, Thomas (1523?-1604)"	Male			24	22	0	2	"ODNB: writer and soldier. ""Churchyard was a strong protestant."""
955	"Hooker, Richard (1554-1600)"	Male			20	2	0	2	"ODNB: theologian and philosopher. ""He is commonly read as not merely an informant but a defender of the established church: as 'par excellence the apologist of the Elizabethan Settlement of 1559 and perhaps the most accomplished advocate that Anglicanism has ever had' (Cross and Livingstone, 789)."" But article complicates that claim. Strange cases of Hooker and Catholicism. Laudians give the adjective ""judicious"" to Hooker. By time of civil way, protestants, Laudians, and Catholics all quote from him. ""Hooker maintained his double identity as whig and tory into the eighteenth century."" Difficult to pigeon-hole."
956	"Shakespeare, William (1564-1616)"	Male			10	0	0	2	ODNB: playwright and poet.
957	"Sidney, Philip, Sir (1554-1586)"	Male			25	22	0	2	"ODNB: author and courtier. ""Yet although Sidney appears to have been sympathetic towards and friendly with Catholics, and associated with them throughout his life, he was no closet adherent to their faith."" Essentially protestant outlook."
958	"Romei, Annibale"	Male			0	0	0	0	
959	"Roche, Robert (1576-1629)"	Male			2	2	0	2	ODNB: poet.
960	"Greenham, Richard (e. 1540s-1594)"	Male			9	23	0	2	"ODNB: Church of England clergyman. In article on William Perkins, Greenham is listed as one of a group of ""moderate Puritans"" in Cambridge. RG attacks separatists. ""Greenham played a central role in the 1580 anti-familist campaign, devising the articles to which suspects would subscribe, and through personal conversation returning some to orthodoxy."" ""He became part of the 'steady influx of mature nonconformists from the provinces' in the 1590s that saved London nonconformists, under pressure from Bishop Aylmer and Archbishop Whitgift, 'from impotent silence' (Seaver, 218â€“19)."""
961	King James I (1566-1625)	Male			0	0	0	5	ODNB: king of Scots.
962	"Gilbert, William (1544-1603)"	Male			26	0	0	2	ODNB: natural philosopher.
963	"Charron, Pierre (1541-1603)"	Male			5	1	0	3	
964	"Downham, John (1571-1652)"	Male			9	2	0	2	"ODNB: Church of England clergyman and author. Presented in 1607 for preaching without a license: ""whether he actually conformed or whether his nonconformity was simply not reported cannot be determined."" In 1614 supported George Walker. ""In 1640 he reportedly joined other London puritans in petitioning the privy council against Archbishop Laud's new canons and the 'etcetera' oath (PRO, SP 16/263/53)."" Not appointed to Westminster assembly. Not involved in debate between presbyterians and Independents."
965	"Perkins, William (1558-1602)"	Male			23	21	0	2	"ODNB: theologian and Church of England clergyman. ""Perkins was recognized as an able and popular advocate of that Calvinist doctrine common among 'the group of moderate Puritans' in Cambridge, 'a spiritual brotherhood' which included his tutor and lifelong friend, Laurence Chaderton, and Richard Greenham."" ""Perkins is frequently described as a 'puritan' or a 'moderate puritan'."" Qualification is here necessary: ""between 1560 and 1625 the doctrine of predestination was accepted without question by virtually all of the most influential clergymen in England, puritan and nonpuritan alike"" (cited in Durston and Eales). ""Through lectures and writings he helped establish the boundaries for a moderate churchmanship that rejected the extremes of separatism and nonconformism, and especially the opinions of those sectarian branches of English protestantism which had Anabaptist, chiliastic, and millenarian tendencies."" Some compare Perkins with Hooker: both apologists for the Anglican church. He remains ""tenaciously supportive of the puritan movement within the church."" Theology is conventional Calivinist scholasticism."
966	"Charron, Pierre (1541-1603); Lennard, Sampson (d. 1633)"	Male			0	0	0	0	
967	"Paul of Tarsus (b.c. 10, d.c. 67)"	Male			0	24	0	0	"Wiki: apostle to the Gentiles. Second most prolific contributor to Bible. Born Saul, in Turkey. Conversion on the road to Damascus."
968	Matthew the Evangelist	Male			0	24	0	0	
969	Simon Peter or Saint Peter (d. c. 64)	Male			0	24	0	0	Wiki
970	Mark the Evangelist (d. 68)	Male			0	24	0	0	
971	Luke the Evangelist (d. c. 84)	Male			0	24	0	0	
972	John the Evangelist (d. 101)	Male			0	24	0	0	
973	James of Jerusalem or James the Just (d. c. 62)	Male			0	24	0	0	Wiki: brother of Jesus. Author of Epistle of James in NT.
974	"Sclater, William (bap. 1575, d. 1627)"	Male			9	21	0	2	"ODNB: Church of England Clergyman. ""A staunch Calvinist, Sclater regarded the innovations of avant-garde conformists with horror."" Esteemed by leading west country puritans. "
975	"Napier, John, of Merchiston (1550-1617)"	Male			27	11	0	5	"ODNB: mathematician, Born in Merchiston castle. Appointed commissioner to general assembly to Church of Scotland. Vehemently anti-papist work. Inventor of logarithms."
976	"Purchas, Samuel (bap. 1577, d. 1626)"	Male			9	2	0	2	"ODNB: geographical editor and compiler and Church of England clergyman. ""Purchas spent his professional life in the Church of England."" Ordained deacon, priest. ""From 1621 to 1624 he was also a fellow of King James's College at Chelsea, the major arsenal of anti-Catholic polemic."""
977	"Forbes, Patrick, of Corse (1564-1635)"	Male			9	11	0	5	"ODNB: bishop of Aberdeen. ""Forbes's treatises, all written before 1618, reflect the unquenchable anti-Catholicism of the reformed theological mind, and the realities of his own struggle against the enemy in the north-east. His divinity was of an unexceptionable puritan strain, emphasizing preaching and maintaining the doctrines of election and effectual calling"" Moves away from earlier Presbyterian loyalties."
978	"Crooke, Helkiah (1576-1648)"	Male			28	0	0	2	"ODNB: Physician and anatomist. Writes first English-language anatomy by physician. James I is a supporter. Brother-in-law is Puritan. He lives "" in the most radical puritan parish in the City, St Stephen, Coleman Street, from 1630 to 1634"""
979	"Coeffeteau, F. N. (1574-1623) [trans. into English by Edw. Grimeston]"	Male			0	0	0	0	
980	"Sylvester, Joshua (1562&#47;3-;1618)"	Male			22	0	0	2	ODNB: poet and translator. Born in Kent.
981	"Burton, Robert (1577-1640)"	Male			10	2	0	2	ODNB: writer.
982	"Middleton, Thomas ( 1580-1627); Rowley, William (1585-1626)"	Male			0	0	0	0	
983	"Hughes, John (fl. 1622)"	Male			0	0	0	0	
984	Shakespeare [from Johnson's Dictionary of the English Language]	Male			0	0	0	0	
985	"Carpenter, Richard (1575-1627)"	Male			9	2	0	2	"ODNB: Church of England clergyman. Born in Cornwall. ""Throughout his works he distanced himself from popery, profanity, and â€˜preciseâ€™ nonconforming puritans."" Moderation but has godly sympathies. ""After denouncing all obstacles to further reformation, he lamented that â€˜zealous ministersâ€™ were now charged as movers of sedition, and maintainers of sects (Conscionable Christian, 2). In a visitation sermon Carpenter reproved Bishop William Cotton for his failure to root out popery, whoredom, and drunkenness."""
986	"Bourne, Immanuel (1590-1672)"	Male			9	2	0	2	"ODNB: Church of England clergyman and religious controversialist. Born near Sheffield. ""Bourne claimed that, at the outset of the civil war, he adopted a neutral position. This did not protect him: indeed, both sides victimized him."" ""He began to side with parliament. He ceased to pray for the king in public, left marriages to the JPs, and, when â€˜the kyng's cause became hopelessâ€™, accepted an appointment on the committee of sequestration, â€˜thinking thereby to soften some of the hard measures dealt out to the kyng's friendsâ€™ (I. Bourne to W. Bourne, 28 Aug 1646, Derby Public Library, Ashover Collection)."" Bourne a ""high clericalist by conviction."" Supported introduction of watered down version of presbyterianism. "
987	"Hakewill, George (bap. 1578, d. 1649)"	Male			9	21	0	2	"ODNB: Church of England clergyman and author. ""From 1604 Hakewill spent four years abroad, principally with Swiss and German Calvinists, including a winter in Heidelberg with David Pareas and Abraham Scultetus, which confirmed his fierce anti-Catholic Calvinism."" ""Hakewill's forceful 300-page Answer to a Treatise Written by Dr Carier is an epitome of his conformist Calvinismâ€”opposed to any toleration of Rome and convinced of the doctrinal unity with Geneva."""
988	"Earle, John (1601-1665)"	Male			9	2	0	2	"ODNB: bishop of Salisbury and character writer. Born at York. ""In 1643 Earle was nominated to the Westminster assembly, but the nature of his views on the Church of England did not permit him to attend."" Preaches against vicious life of exiled cavaliers. ""arle probably had a part in a 1663 government inspired attempt to ease the scruples of the nonconformist clergy about conforming while simultaneously closing loopholes in the Act of Uniformity."""
989	"Herbert, George (1593-1633)"	Male			1	2	0	2	"ODNB: Church of England clergyman and poet. Wrote poetry satirizing puritan extremism of Scottish church reformer Andrew Melville. 1624 elected to Parliament. Herbert meets Nicholas Ferrar and religious community at Little Gidding: ""Ferrar and members of his family withdrew into a life of devotion which eventually led their puritan critics to denounce the household as an â€˜Arminian nunneryâ€™ (the title of a 1641 pamphlet)."" Controversies: ""Recent discussions have focused on issues such as the nature of Herbert's church allegiance (for which all positions from pro-Catholic via moderate Anglican to extreme Calvinist have been claimed) and the relationship of Herbert's sacred writing to secular matters, including sexual desire and political controversy.."""
990	"Brathwaite, Richard (1587&#47;8-1673)"	Male			10	0	8	2	"ODNB: poet and writer. He has ""royalist leanings"" but does satirize the court. Believed to have fought on Royalist side in the Civil War. Withdrew to Yorkshire estate upon Restoration of monarchy."
991	"Descartes, Ren&eacute; (1596-1650)"	Male			26	0	0	3	
992	"Overbury, Sir Thomas (bap. 1581, d. 1613)"	Male			25	23	0	2	"ODNB: Courtier and Author. ""The combination of verbal creativity, moderate puritanism, and a degree of sympathy for the second earl of Essex adumbrate later achievements and attitudes of Overbury's."" ""Overbury's alliance with men like Sir Henry Neville and the earl of Southampton placed him in a group self-identified as patriotic and protestant, several of whom had been at least marginally involved in the Essex rebellion."""
993	"Ames, William (1576-1633)"	Male			23	21	0	2	"ODNB: Theologian and University Teacher. Orphaned, lives with Snelling ""a Puritan"" in a strict Calvinist town, where ""Nonconformism was the rule."" Here ""Ames breathed in all of this puritanical atmosphere and it moulded him. The tenets of puritan nonconformity, Ames declared in later life, were â€˜from my childhood â€¦ unanswerableâ€™ (W. Ames, Reply to Dr. Mortons Generall Defence, 1622, 27)."" Exiled to Dutch Netherlands. Finds place in Anglo-Scottish community. Selectively used Church of England prayerbook. In controversy between Remonstrants (Arminians) and Contra-Remonstrants (strict Calvinists), ""Ames wholeheartedly supported the Calvinists."" King James opposes Ames preferment as professor at Leiden U. Three Amesian truths: ""Ramist philosophy, orthodox Calvinist theology, and puritan moral piety."""
